jugador,elo_actual_total,elo_maximo_total,elo_actual_tierra,elo_actual_hierba,elo_actual_dura,elo_maximo_tierra,elo_maximo_hierba,elo_maximo_dura,activo,elo
giorgio bologna,1497.92,1540.52,1492.49,1500.0,1500.0,1540.55,1500.0,1500.0,0,1497.92
franklin robbins,1392.57,1505.83,1411.79,1476.9,1412.65,1514.92,1513.8,1500.0,0,1392.57
m. fallas,1492.42,1500.0,1500.0,1500.0,1487.6,1500.0,1500.0,1500.0,0,1492.42
alexander slabinsky,1481.29,1500.0,1500.0,1467.48,1500.0,1500.0,1500.0,1500.0,0,1481.29
dawid olejniczak,1495.29,1530.66,1479.36,1485.06,1528.64,1500.0,1500.0,1530.57,0,1495.29
michael yani,1463.87,1500.0,1456.51,1530.39,1434.25,1500.0,1542.07,1500.0,0,1516.54
danny saltz,1602.09,1651.13,1538.72,1504.87,1541.76,1540.56,1523.76,1592.88,0,1602.09
yohny romero,1501.45,1535.2,1500.59,1500.0,1495.05,1516.0,1500.0,1512.46,0,1501.45
stefano napolitano,1494.03,1530.22,1496.31,1491.29,1483.28,1523.28,1500.0,1500.0,1,1494.03
osgar ohoisin,1506.94,1506.94,1497.59,1500.0,1502.27,1500.0,1500.0,1502.27,0,1506.94
craig duncan,1498.97,1516.0,1499.48,1500.0,1500.0,1516.0,1500.0,1500.0,0,1498.97
patrick landau,1522.5,1539.92,1522.83,1500.0,1500.0,1542.94,1500.0,1500.0,0,1522.5
d.j. hardman,1493.21,1500.0,1500.0,1493.12,1500.0,1500.0,1500.0,1500.0,0,1482.87
carlos lozano,1530.38,1530.38,1500.0,1544.41,1494.82,1500.0,1544.41,1500.0,0,1530.38
stian boretti,1443.73,1520.94,1458.37,1500.0,1470.69,1507.52,1500.0,1519.3,0,1443.73
haroon ismail,1517.43,1579.8,1435.4,1453.99,1537.43,1584.33,1500.0,1537.43,0,1517.43
ahmad rabeea muhammad,1412.5,1523.85,1503.36,1500.0,1407.82,1503.36,1500.0,1516.74,0,1412.5
simen sunde bratholm,1465.68,1500.0,1500.0,1500.0,1467.29,1500.0,1500.0,1500.0,0,1465.68
maxime koffi,1484.0,1500.0,1500.0,1500.0,1484.0,1500.0,1500.0,1500.0,0,1484.0
razvan sabau,1436.2,1587.56,1444.33,1482.88,1443.39,1551.66,1534.67,1540.58,0,1436.2
siim troost,1484.0,1500.0,1500.0,1500.0,1484.0,1500.0,1500.0,1500.0,0,1484.0
johan carlsson,1588.31,1682.25,1451.53,1479.74,1568.49,1525.38,1521.41,1658.59,0,1588.31
yildirak das,1509.84,1516.0,1508.79,1500.0,1500.0,1516.0,1500.0,1500.0,0,1509.84
vicente elberto anasta,1468.26,1500.0,1467.26,1500.0,1500.0,1500.0,1500.0,1500.0,0,1468.26
robert angelo,1462.04,1500.0,1484.07,1472.95,1500.0,1500.04,1500.0,1500.0,0,1462.04
daniel smethurst,1496.52,1500.0,1500.0,1490.64,1500.0,1500.0,1500.0,1500.0,0,1496.52
larry collins,1481.09,1500.0,1474.37,1500.0,1500.0,1500.0,1500.0,1500.0,0,1481.09
gerardo wortelboer,1492.23,1500.0,1487.77,1500.0,1500.0,1500.0,1500.0,1500.0,0,1492.23
billy harris,1545.03,1591.66,1488.89,1520.57,1462.11,1500.0,1561.65,1519.05,1,1545.03
jason netter,1491.42,1500.0,1500.0,1500.0,1489.59,1500.0,1500.0,1500.0,0,1491.42
glenn layendecker,1614.75,1706.29,1464.36,1532.59,1586.77,1509.62,1582.74,1648.07,0,1614.75
joe osadca,1489.04,1516.0,1483.18,1500.0,1500.0,1516.0,1500.0,1500.0,0,1489.04
mashiska washington,1452.32,1500.0,1500.0,1500.0,1445.66,1500.0,1500.0,1500.0,0,1452.32
c. whittle,1484.0,1500.0,1500.0,1484.0,1500.0,1500.0,1500.0,1500.0,0,1484.0
phillip williamson,1472.57,1500.0,1500.0,1500.0,1462.83,1500.0,1500.0,1500.0,0,1472.57
sunu wahyu trijati,1444.36,1500.0,1482.69,1500.0,1459.02,1500.0,1500.0,1500.0,0,1444.36
christian bergstrom,1640.99,1841.47,1625.72,1566.88,1623.46,1681.9,1592.24,1780.52,0,1640.99
wei you,1528.91,1547.08,1512.07,1500.0,1505.96,1531.6,1500.0,1516.0,0,1528.91
timothy noonan,1490.64,1516.12,1503.82,1491.4,1468.62,1530.75,1515.71,1500.0,0,1490.64
geoff sara,1521.84,1531.26,1500.0,1515.65,1500.0,1500.0,1531.26,1500.0,0,1521.84
ivan mikysa,1497.31,1532.0,1499.74,1500.0,1500.0,1532.0,1500.0,1500.0,0,1497.31
david sanchez,1587.46,1728.02,1609.57,1436.87,1412.85,1749.4,1500.0,1500.55,0,1587.46
jin-so lee,1487.59,1500.0,1500.0,1500.0,1483.68,1500.0,1500.0,1500.0,0,1487.59
luis augusto garcia,1493.93,1500.0,1493.0,1500.0,1500.0,1500.0,1500.0,1500.0,0,1493.93
jan vacek,1517.16,1616.49,1466.07,1543.04,1399.43,1513.38,1591.58,1612.25,0,1517.16
donald dell,1373.45,1516.0,1430.68,1382.43,1496.92,1500.0,1500.0,1530.57,0,1373.45
r. orford,1470.35,1500.0,1500.0,1496.85,1467.9,1500.0,1516.17,1500.0,0,1470.35
hans podlipnik castillo,1515.24,1515.24,1515.27,1500.0,1500.0,1515.27,1500.0,1500.0,0,1515.24
roger knapp,1525.95,1567.03,1500.0,1528.05,1474.63,1500.0,1557.49,1500.0,0,1525.95
wolfgang schranz,1554.13,1567.03,1537.72,1492.48,1508.3,1548.33,1500.0,1516.74,0,1554.13
alexander tabares,1500.19,1500.19,1500.14,1500.0,1500.0,1500.14,1500.0,1500.0,0,1500.19
fernando meligeni,1668.56,1853.8,1625.99,1452.91,1579.3,1825.33,1500.0,1600.24,0,1668.56
carlos ayala,1490.61,1500.0,1489.37,1500.0,1500.0,1500.0,1500.0,1500.0,0,1490.61
wayne wong,1537.96,1541.11,1500.0,1500.0,1536.79,1500.0,1500.0,1540.0,0,1537.96
hannes muehlenburg,1486.97,1500.0,1486.44,1500.0,1500.0,1500.0,1500.0,1500.0,0,1486.97
marin draganja,1495.89,1500.0,1500.0,1500.0,1491.26,1500.0,1500.0,1500.0,0,1495.89
adel brahim,1438.03,1500.0,1500.0,1500.0,1439.1,1500.0,1500.0,1500.0,0,1438.03
alexey vatutin,1453.96,1544.61,1481.19,1500.0,1459.69,1542.74,1500.0,1500.0,1,1453.96
nikola cacic,1513.48,1521.5,1508.29,1500.0,1500.0,1517.6,1500.0,1500.0,0,1513.48
chris kachel,1487.72,1605.92,1413.98,1475.28,1476.63,1500.0,1552.87,1511.7,0,1487.72
luis delgado,1482.42,1500.0,1490.37,1500.0,1487.75,1500.0,1500.0,1500.0,0,1482.42
mariano navone,1653.23,1673.96,1661.1,1463.26,1470.03,1670.19,1500.0,1504.86,1,1653.23
roy pigeon,1491.71,1500.0,1500.0,1488.31,1500.0,1500.0,1500.0,1500.0,0,1491.71
john letts,1449.85,1500.0,1491.39,1508.1,1433.63,1500.0,1515.21,1500.0,0,1449.85
hector moretti,1487.01,1500.0,1480.57,1500.0,1500.0,1500.0,1500.0,1500.0,0,1487.01
attila savolt,1537.07,1630.66,1575.33,1461.49,1416.87,1672.1,1500.0,1500.0,0,1537.07
bill behrens,1510.52,1532.35,1498.66,1500.0,1500.0,1526.32,1500.0,1500.0,0,1510.52
goran ivanisevic,1604.99,2007.03,1499.51,1766.27,1583.95,1968.5,1826.63,1934.94,0,1604.99
orville adams,1447.8,1500.0,1500.0,1500.0,1442.42,1500.0,1500.0,1500.0,0,1447.8
menelaos efstathiou,1481.45,1500.0,1482.98,1500.0,1500.0,1500.0,1500.0,1500.0,0,1481.45
ryan henry,1480.67,1500.0,1500.0,1500.0,1481.78,1500.0,1500.0,1500.0,0,1480.67
maxim bulat,1466.67,1500.0,1500.0,1500.0,1466.61,1500.0,1500.0,1500.0,0,1466.67
branislav galik,1517.54,1517.54,1517.27,1500.0,1500.0,1517.27,1500.0,1500.0,0,1517.54
chris pridham,1571.76,1620.35,1472.16,1461.78,1550.9,1500.0,1538.46,1593.66,0,1571.76
warren maher,1532.12,1539.29,1489.03,1494.97,1437.65,1548.58,1504.25,1500.0,0,1532.12
asher kahn,1488.99,1500.0,1485.79,1500.0,1500.0,1500.0,1500.0,1500.0,0,1488.99
holger osinski,1487.9,1500.0,1486.65,1500.0,1500.0,1500.0,1500.0,1500.0,0,1487.9
clint murphy,1484.0,1500.0,1484.0,1500.0,1500.0,1500.0,1500.0,1500.0,0,1484.0
kamil majchrzak,1644.6,1653.25,1496.75,1528.66,1558.43,1542.92,1539.62,1594.7,1,1644.6
glenn hamilton,1468.52,1500.0,1500.0,1469.9,1500.0,1500.0,1500.0,1500.0,0,1468.52
supot meesawat,1439.76,1500.0,1500.0,1464.1,1468.71,1500.0,1500.0,1500.0,0,1439.76
julien jeanpierre,1544.02,1548.69,1516.31,1500.0,1511.84,1533.45,1500.0,1516.93,0,1544.02
martin mulligan,1674.76,1885.7,1652.33,1478.69,1519.08,1865.1,1516.0,1540.72,0,1674.76
giles hussey,1512.95,1522.18,1500.0,1498.48,1500.0,1500.0,1515.53,1500.0,1,1512.95
ian pomerenke,1497.58,1516.0,1500.0,1499.4,1500.0,1500.0,1516.0,1500.0,0,1497.58
rejean genois,1507.37,1515.68,1423.78,1493.45,1535.14,1500.0,1500.0,1555.04,0,1507.37
tom diederich,1485.28,1500.0,1500.0,1500.0,1485.36,1500.0,1500.0,1500.0,0,1485.28
david souto,1556.28,1569.04,1508.4,1500.0,1554.96,1515.43,1500.0,1556.95,0,1556.28
carlos espinosa,1482.53,1500.0,1482.8,1500.0,1500.0,1500.0,1500.0,1500.0,0,1482.53
p. smith,1472.86,1500.0,1500.0,1467.84,1500.0,1500.0,1500.0,1500.0,0,1472.86
holger rune,1812.6,1998.02,1772.78,1574.03,1834.25,1814.78,1605.87,1897.4,1,1812.6
bruce brescia,1492.04,1500.0,1490.7,1500.0,1500.0,1500.0,1500.0,1500.0,0,1492.04
kim tiilikainen,1522.5,1522.5,1539.87,1500.0,1459.48,1539.87,1500.0,1500.0,0,1522.5
ernie mccabe,1465.8,1505.29,1492.46,1467.48,1489.13,1517.23,1500.0,1500.0,0,1465.8
hyeon chung,1744.1,1911.16,1651.79,1482.83,1701.8,1679.39,1515.28,1845.44,0,1468.04
erling tveit,1410.48,1500.0,1447.79,1500.0,1453.39,1500.0,1500.0,1500.0,0,1410.48
suharyadi suharyadi,1494.04,1522.21,1518.3,1500.0,1463.37,1536.96,1500.0,1500.0,0,1494.04
daniel berta,1469.32,1500.0,1484.49,1483.98,1500.0,1500.0,1500.0,1500.0,0,1469.32
james duckworth,1472.1,1688.75,1438.25,1479.43,1435.07,1509.97,1525.57,1658.93,1,1472.1
john adams,1451.28,1500.0,1500.0,1446.91,1500.0,1500.0,1500.0,1500.0,0,1451.28
kevin moir,1470.44,1552.15,1500.0,1485.12,1460.39,1500.0,1500.0,1547.66,0,1470.44
murkel alejandro dellien velasco,1470.56,1517.17,1498.04,1500.0,1468.9,1516.41,1500.0,1500.0,0,1470.56
adam pavlasek,1538.23,1547.78,1532.42,1513.57,1458.94,1545.16,1515.54,1500.0,0,1538.23
paul fitz-simmons,1483.31,1500.0,1500.0,1482.82,1500.0,1500.0,1500.0,1500.0,0,1483.31
ryoichi mori,1489.33,1500.0,1482.63,1500.0,1500.0,1500.0,1500.0,1500.0,0,1489.33
mischa zverev,1515.7,1786.75,1486.07,1581.64,1494.26,1581.27,1647.89,1745.49,0,1515.7
noam okun,1522.73,1606.1,1500.14,1460.97,1482.1,1525.25,1500.0,1580.81,0,1522.73
j. collins,1484.26,1500.91,1500.0,1485.21,1500.0,1500.0,1500.74,1500.0,0,1484.26
bruno abdel nour,1516.67,1516.67,1500.0,1500.0,1516.67,1500.0,1500.0,1516.67,0,1516.67
helder lopes,1481.53,1504.99,1505.94,1500.0,1472.32,1515.31,1500.0,1500.0,0,1481.53
marcos hocevar,1611.17,1821.38,1584.87,1574.75,1551.05,1783.66,1596.62,1586.56,0,1611.17
mustafa gencsoy,1486.37,1500.0,1483.92,1500.0,1500.0,1500.0,1500.0,1500.0,0,1486.37
luis rojas,1465.05,1500.0,1483.26,1484.0,1500.0,1500.0,1500.0,1500.0,0,1468.06
jicham zaatini,1443.17,1576.13,1468.14,1476.32,1500.58,1500.0,1500.0,1577.09,0,1443.17
mounir el aarej,1470.96,1500.08,1481.26,1502.33,1455.91,1513.12,1502.33,1500.0,0,1470.96
lleyton hewitt,1639.98,2144.8,1606.41,1708.68,1655.05,1877.79,1901.51,2105.44,0,1639.98
david cantrell,1497.16,1500.0,1500.0,1492.2,1500.0,1500.0,1500.0,1500.0,0,1497.16
manlio bartoni,1465.14,1516.61,1456.85,1500.0,1500.0,1516.0,1500.0,1500.0,0,1465.14
luke bourgeois,1486.78,1500.0,1500.0,1500.0,1484.09,1500.0,1500.0,1500.0,0,1486.78
takao yamamoto,1468.47,1516.0,1457.89,1503.91,1500.0,1500.0,1516.0,1500.0,0,1468.47
mario calautti,1488.49,1500.0,1484.9,1500.0,1500.0,1500.0,1500.0,1500.0,0,1488.49
julio cesar campozano,1532.33,1564.85,1540.15,1500.0,1482.93,1558.16,1500.0,1500.0,0,1532.33
kazumi yanagihara,1485.26,1500.0,1483.28,1500.0,1500.0,1500.0,1500.0,1500.0,0,1485.26
joao fonseca,1739.1,1761.56,1672.61,1503.25,1595.42,1712.1,1517.88,1595.42,1,1739.1
brian garrow,1480.7,1532.27,1487.33,1449.49,1475.23,1500.0,1500.85,1548.79,0,1480.7
guy forget,1624.59,1998.43,1669.28,1685.79,1603.54,1850.21,1786.88,1945.0,0,1624.59
jonathan mridha,1504.95,1504.95,1500.0,1500.0,1503.43,1500.0,1500.0,1503.43,0,1504.95
timo nieminen,1402.95,1500.0,1446.65,1500.0,1443.21,1500.0,1500.0,1500.0,0,1402.95
manuel castellanos,1486.12,1500.0,1486.84,1500.0,1500.0,1500.0,1500.0,1500.0,0,1486.12
damir buljevic,1500.65,1520.28,1493.13,1500.0,1500.0,1518.45,1500.0,1500.0,0,1500.65
ricardo omana,1522.96,1542.84,1520.77,1500.0,1492.93,1555.77,1500.0,1500.0,0,1483.47
nikola milojevic,1528.42,1560.55,1507.11,1500.0,1506.98,1522.72,1500.0,1526.95,0,1528.42
juan pablo varillas patino samudio,1485.35,1500.0,1485.98,1500.0,1500.0,1500.0,1500.0,1500.0,0,1485.35
pierre joly,1417.37,1500.0,1432.75,1463.14,1500.0,1500.0,1517.53,1500.0,0,1417.37
billy yap,1468.0,1500.0,1468.0,1500.0,1500.0,1500.0,1500.0,1500.0,0,1468.0
christian duxin,1474.06,1500.0,1472.62,1500.0,1500.0,1500.0,1500.0,1500.0,0,1474.06
brett custer,1488.03,1500.0,1484.0,1495.11,1501.35,1500.0,1500.0,1511.03,0,1488.03
mike lorenzo,1479.39,1516.0,1500.0,1479.87,1500.0,1500.0,1516.0,1500.0,0,1479.39
alan chandronnait,1474.32,1500.0,1468.53,1500.0,1500.0,1500.0,1500.0,1500.0,0,1474.32
massimo ardinghi,1478.4,1500.0,1474.82,1500.0,1500.0,1500.0,1500.0,1500.0,0,1478.4
shi qin li,1469.89,1500.0,1500.0,1500.0,1469.49,1500.0,1500.0,1500.0,0,1469.89
jimmy parker,1464.67,1519.16,1487.11,1470.92,1485.51,1516.0,1500.0,1500.0,0,1481.76
jimmy parker,1481.76,1516.0,1482.6,1500.0,1500.0,1516.0,1500.0,1500.0,0,1481.76
patrick rafter,1963.5,2075.06,1684.09,1841.02,1892.75,1783.04,1862.61,2053.75,0,1963.5
jaime faria,1509.58,1536.51,1489.09,1485.51,1511.52,1521.05,1500.0,1522.63,1,1509.58
maximilian abel,1486.66,1509.23,1498.19,1492.59,1484.19,1517.53,1500.0,1500.0,0,1486.66
rudiger benz,1467.54,1500.0,1467.98,1500.0,1500.0,1500.0,1500.0,1500.0,0,1467.54
filip horansky,1470.55,1525.96,1454.45,1483.09,1507.47,1523.36,1500.0,1510.63,0,1470.55
frank puncec,1411.34,1500.0,1450.79,1500.0,1443.81,1500.0,1500.0,1500.0,0,1411.34
vaclav safranek,1473.16,1500.0,1484.0,1500.0,1484.25,1500.0,1500.0,1500.0,0,1473.16
randall verdieck,1484.0,1500.0,1484.0,1500.0,1500.0,1500.0,1500.0,1500.0,0,1484.0
thomas heyerdahl,1512.53,1512.53,1514.26,1500.0,1500.0,1514.26,1500.0,1500.0,0,1512.53
eric quigley,1489.42,1500.0,1500.0,1500.0,1487.04,1500.0,1500.0,1500.0,0,1489.42
luis ayala,1576.8,1631.84,1543.3,1472.87,1528.44,1566.65,1516.0,1555.38,0,1576.8
tony bardsley,1414.5,1519.4,1384.89,1482.05,1482.16,1517.44,1500.0,1516.94,0,1414.5
david szintai,1493.75,1500.0,1500.0,1500.0,1493.27,1500.0,1500.0,1500.0,0,1493.75
panomkorn pladchunil,1463.83,1533.32,1471.61,1500.0,1477.15,1532.67,1500.0,1541.48,0,1463.83
garry slater,1441.49,1500.0,1500.0,1462.15,1468.61,1500.0,1500.0,1500.0,0,1441.49
photos kallias,1382.28,1500.0,1440.58,1500.0,1417.68,1500.0,1500.0,1500.0,0,1382.28
hans engert,1454.79,1500.0,1451.42,1484.5,1494.75,1500.0,1500.0,1500.0,0,1454.79
alex radulescu,1565.51,1705.85,1468.46,1540.52,1534.58,1501.49,1573.03,1643.31,0,1565.51
adrian graimprey,1467.75,1500.0,1500.0,1500.0,1467.15,1500.0,1500.0,1500.0,0,1467.75
julien benneteau,1696.24,1854.8,1513.03,1555.53,1663.07,1650.75,1603.23,1796.74,0,1696.24
dale houston,1513.7,1533.51,1500.0,1501.2,1500.0,1500.0,1537.63,1500.0,0,1513.7
salifu mohammed,1469.38,1500.0,1500.74,1500.0,1463.48,1500.74,1500.0,1500.0,0,1469.38
andrei dirzu,1468.15,1505.28,1467.59,1501.91,1476.46,1505.68,1513.88,1500.0,0,1468.15
anders henricsson,1491.52,1500.0,1500.0,1500.0,1488.8,1500.0,1500.0,1500.0,0,1491.52
gaston gaudio,1536.74,1992.37,1543.78,1458.01,1565.13,1980.41,1500.0,1700.81,0,1536.74
frederik nielsen,1501.92,1518.9,1464.65,1453.49,1513.26,1500.0,1500.0,1538.18,0,1501.92
frank dancevic,1534.11,1673.87,1349.41,1512.3,1497.4,1500.0,1588.29,1632.64,0,1534.11
dave randall,1571.91,1573.91,1500.0,1479.84,1553.34,1500.0,1500.0,1562.93,0,1571.91
yannick hanfmann,1615.72,1744.9,1615.36,1475.21,1540.11,1711.14,1540.53,1598.0,1,1615.72
robert perry,1478.44,1500.0,1500.0,1474.01,1500.0,1500.0,1500.0,1500.0,0,1478.44
tony mmoh,1491.82,1570.23,1531.35,1444.37,1485.56,1580.68,1500.0,1500.0,0,1491.82
juan pablo etchecoin,1488.92,1500.0,1483.9,1500.0,1500.0,1500.0,1500.0,1500.0,0,1488.92
eric korita,1582.54,1706.27,1572.14,1449.66,1556.75,1617.01,1500.0,1615.92,0,1582.54
carlos taberner,1519.88,1584.52,1480.3,1481.53,1508.69,1540.43,1500.0,1536.95,1,1519.88
gonzalo villanueva,1490.87,1500.0,1500.0,1500.0,1488.82,1500.0,1500.0,1500.0,0,1490.87
ilija martinoski,1442.21,1500.0,1484.61,1500.0,1455.49,1500.0,1500.0,1500.0,0,1442.21
hugh tierney,1484.0,1500.0,1500.0,1500.0,1484.0,1500.0,1500.0,1500.0,0,1484.0
dave phillips,1490.79,1503.62,1500.0,1500.0,1475.4,1500.0,1500.0,1500.0,0,1490.79
john bryant,1467.82,1500.0,1485.15,1500.0,1483.23,1500.0,1500.0,1500.0,0,1467.82
adrien viviani,1484.69,1500.0,1484.69,1500.0,1500.0,1500.0,1500.0,1500.0,0,1484.69
vladimir korotkov,1667.52,1690.27,1628.85,1502.76,1500.0,1651.89,1533.91,1500.0,0,1667.52
blaz rola,1499.17,1554.31,1525.48,1456.32,1468.71,1560.06,1500.0,1514.95,0,1499.17
c. mora,1493.57,1500.0,1500.0,1500.0,1488.71,1500.0,1500.0,1500.0,0,1493.57
peter luczak,1477.88,1594.9,1402.69,1518.33,1509.4,1566.76,1532.79,1554.06,0,1477.88
andre agassi,1899.02,2207.6,1794.25,1726.16,1894.29,1952.14,1813.31,2209.7,0,1899.02
francois jauffret,1580.29,1884.73,1553.92,1518.47,1515.32,1875.13,1555.05,1594.17,0,1580.29
c. j. bendall,1512.04,1516.0,1500.0,1508.65,1500.0,1500.0,1516.0,1500.0,0,1512.04
tasos bavelas,1529.37,1572.81,1543.07,1469.51,1503.09,1570.37,1500.0,1517.36,0,1529.37
daouda ndiaye,1473.1,1500.0,1485.54,1500.0,1483.07,1500.0,1500.0,1500.0,0,1473.1
harutyun sofyan 2,1481.95,1500.0,1500.0,1500.0,1484.0,1500.0,1500.0,1500.0,0,1481.95
larry miller,1496.49,1500.0,1500.0,1500.0,1488.49,1500.0,1500.0,1500.0,0,1496.49
francisco yunis,1568.13,1585.75,1577.57,1500.0,1470.61,1594.92,1500.0,1500.0,0,1568.13
luc ondobo,1467.95,1500.0,1469.47,1500.0,1500.0,1500.0,1500.0,1500.0,0,1467.95
ivan molina,1578.63,1809.98,1567.62,1419.93,1435.93,1782.36,1531.26,1500.0,0,1578.63
keith brebnor,1425.84,1500.0,1500.0,1488.46,1417.46,1500.0,1500.0,1500.0,0,1425.84
jack waite,1492.35,1500.0,1495.97,1500.0,1493.57,1500.0,1500.0,1500.0,0,1492.35
yuan xiong hui,1484.0,1500.0,1484.0,1500.0,1500.0,1500.0,1500.0,1500.0,0,1484.0
john bartlett,1352.71,1505.92,1352.08,1384.86,1389.38,1500.0,1521.11,1500.0,0,1352.71
dominique bedel,1614.61,1659.32,1632.89,1463.26,1384.71,1689.43,1500.0,1530.6,0,1614.61
gary hale,1492.97,1510.29,1500.0,1496.35,1500.0,1500.0,1512.0,1500.0,0,1492.97
oscar ortiz,1431.9,1500.0,1463.1,1483.51,1462.61,1500.0,1500.0,1500.0,0,1431.9
roger becker,1484.65,1500.0,1500.0,1484.13,1500.0,1500.0,1500.0,1500.0,0,1484.65
hatem debbeche,1483.14,1500.0,1500.0,1500.0,1484.66,1500.0,1500.0,1500.0,0,1483.14
anthony brennan,1466.3,1500.0,1500.0,1470.49,1480.46,1500.0,1500.0,1500.0,0,1466.3
antonio munoz,1518.56,1691.5,1485.39,1457.22,1433.58,1658.7,1515.26,1514.8,0,1518.56
thomas oger,1513.14,1528.29,1529.6,1500.0,1487.08,1529.6,1500.0,1501.2,0,1513.14
hendrik jan davids,1500.16,1521.92,1463.73,1461.93,1513.56,1500.0,1500.0,1522.96,0,1500.16
rohan de silva,1495.0,1578.46,1483.1,1500.0,1511.47,1569.32,1516.0,1541.38,0,1495.0
roberto carruthers,1516.52,1701.59,1496.07,1500.0,1483.07,1672.63,1500.0,1515.11,0,1516.52
hao sheng koay,1482.89,1500.0,1500.0,1500.0,1482.82,1500.0,1500.0,1500.0,0,1482.89
philippe grandjean,1459.24,1500.0,1491.46,1500.0,1467.27,1500.0,1500.0,1500.0,0,1459.24
shehab shehab,1413.23,1500.0,1500.0,1500.0,1413.52,1500.0,1500.0,1500.0,0,1413.23
jose manuel dominguez,1513.21,1516.0,1513.19,1500.0,1500.0,1516.0,1500.0,1500.0,0,1513.21
alberto emmanuel alvarado larin,1413.44,1500.0,1487.11,1500.0,1418.78,1500.0,1500.0,1500.0,0,1413.44
eugenius cariovas,1468.48,1500.0,1468.69,1500.0,1500.0,1500.0,1500.0,1500.0,0,1468.48
philip johnson,1520.89,1565.65,1534.14,1500.0,1468.94,1542.21,1500.0,1514.05,0,1520.89
rashid hassan,1480.47,1500.0,1500.0,1500.0,1481.97,1500.0,1500.0,1500.0,0,1480.47
jurij rodionov,1548.29,1562.65,1483.81,1485.41,1525.13,1523.54,1531.65,1534.46,1,1548.29
mitsuru motoi,1511.86,1512.92,1509.59,1500.0,1500.0,1513.63,1500.0,1500.0,0,1511.86
toby mitchell,1489.89,1500.0,1500.0,1500.0,1483.1,1500.0,1500.0,1500.0,0,1489.89
bogdan borza,1498.92,1500.0,1485.81,1500.0,1514.74,1500.0,1500.0,1514.74,0,1498.92
eric carlier,1491.12,1514.61,1477.25,1500.0,1516.0,1500.0,1500.0,1516.0,0,1491.12
jorge brian panta herreros,1511.81,1511.81,1511.89,1500.0,1500.0,1511.89,1500.0,1500.0,0,1511.81
elvis henry,1470.87,1500.0,1470.87,1500.0,1500.0,1500.0,1500.0,1500.0,0,1470.87
andrei daescu,1490.66,1500.0,1500.0,1500.0,1487.55,1500.0,1500.0,1500.0,0,1490.66
diego schwartzman,1525.75,1905.29,1571.55,1491.98,1562.29,1868.82,1519.18,1829.58,1,1525.75
mauro rezzonico,1484.19,1500.0,1484.52,1500.0,1500.0,1500.0,1500.0,1500.0,0,1484.19
gabriel neascu,1480.44,1500.0,1479.25,1500.0,1500.0,1500.0,1500.0,1500.0,0,1480.44
robert barker,1484.0,1500.0,1500.0,1484.0,1500.0,1500.0,1500.0,1500.0,0,1484.0
boris bachert,1488.6,1500.0,1484.14,1500.0,1500.0,1500.0,1500.0,1500.0,0,1488.6
patrick galbraith,1483.08,1500.0,1500.0,1468.2,1500.0,1500.0,1500.0,1500.0,0,1483.08
lars jonsson,1485.31,1500.0,1486.17,1500.0,1500.0,1500.0,1500.0,1500.0,0,1485.31
martin landaluce,1441.07,1501.0,1439.26,1500.0,1486.96,1500.0,1500.0,1512.26,1,1441.07
claudio dias conduto,1483.47,1500.0,1483.39,1500.0,1500.0,1500.0,1500.0,1500.0,0,1483.47
carlos castellan,1527.3,1622.47,1512.15,1500.0,1503.11,1611.72,1500.0,1515.84,0,1523.28
thierry guardiola,1450.93,1503.44,1426.84,1500.0,1487.82,1500.0,1500.0,1501.46,0,1450.93
francois van der merwe,1479.58,1516.0,1500.0,1497.32,1470.43,1500.0,1515.47,1516.0,0,1479.58
markus nagel,1489.74,1500.0,1500.0,1500.0,1485.41,1500.0,1500.0,1500.0,0,1489.74
albert simangunsong,1494.86,1500.0,1500.0,1500.0,1481.86,1500.0,1500.0,1500.0,0,1494.86
alex moscoso,1483.44,1500.0,1500.0,1500.0,1483.27,1500.0,1500.0,1500.0,0,1483.44
mark dickson,1624.15,1819.99,1628.59,1609.26,1534.87,1747.66,1620.92,1696.64,0,1624.15
thomas stalhandske,1498.31,1515.39,1500.38,1500.0,1497.83,1515.23,1500.0,1515.26,0,1498.31
chee leong wong,1481.89,1500.0,1500.0,1500.0,1481.86,1500.0,1500.0,1500.0,0,1481.89
matti timonen,1406.81,1500.0,1446.9,1505.78,1441.3,1500.0,1515.19,1500.0,0,1406.81
unknown daniele,1484.83,1500.0,1484.13,1500.0,1500.0,1500.0,1500.0,1500.0,0,1484.83
warrick jones,1510.5,1513.94,1500.0,1500.0,1509.53,1500.0,1500.0,1515.31,0,1510.5
alejandro gomez,1510.5,1525.74,1500.0,1500.0,1506.15,1500.0,1500.0,1523.52,0,1510.5
gabriel pitta,1493.85,1500.0,1492.84,1500.0,1500.0,1500.0,1500.0,1500.0,0,1493.85
jean-pierre richer,1472.49,1500.0,1469.71,1500.0,1500.0,1500.0,1500.0,1500.0,0,1472.49
oliver anderson,1489.7,1500.0,1500.0,1500.0,1488.28,1500.0,1500.0,1500.0,0,1489.7
benito schon,1485.69,1500.0,1500.0,1486.28,1500.0,1500.0,1500.0,1500.0,0,1485.69
franco ferreiro,1502.4,1526.89,1511.03,1500.0,1490.3,1539.48,1500.0,1500.0,0,1502.4
syd ball,1493.57,1706.66,1410.47,1526.27,1406.74,1540.62,1676.8,1514.56,0,1493.57
